PRODUCT_KEY,WAREHOUSE_KEY,ON_HAND_QTY,REORDER_POINT,SAFETY_STOCK,SNAPSHOT_DATE
PRD0047,WH04,66,124,90,2024/02/19
PRD0047,WH04,76,124,90,02/26/2024
PRD0047,WH04,80,124,90,2024-03-04
PRD0047,WH04,66,124,90,2024-03-11
PRD0047,WH04,66,124,90,2024-03-18
PRD0047,WH04,49,124,90,2024-03-25
PRD0047,WH04,53,124,90,2024-04-01
PRD0047,WH04,,124,90,2024-04-08
PRD0047,WH04,45,124,90,2024-04-15
PRD0047,WH04,51,124,90,2024-04-22
PRD0047,WH04,34,124,90,2024-04-29
PRD0047,WH04,27,124,90,2024-05-06
PRD0047,WH04,33,124,90,2024-05-13
PRD0047,WH04,32,124,90,2024-05-20
PRD0047,WH04,31,124,90,2024-05-27
PRD0047,WH04,41,124,90,2024-06-03
PRD0047,WH04,50,124,90,2024-06-10
PRD0047,WH04,52,124,90,2024-06-17
PRD0047,WH04,37,124,90,06/24/2024
PRD0047,WH04,39,124,90,2024-07-01
PRD0047,WH04,57,124,90,2024-07-08
PRD0047,WH04,54,124,,2024-07-15
PRD0047,WH04,53,124,90,2024-07-22
PRD0047,WH04,44,124,90,29-Jul-2024
PRD0047,WH04,46,,90,2024-08-05
PRD0047,WH04,50,124,,2024-08-12
PRD0047,WH04,71,124,90,2024-08-19
PRD0047,WH04,73,124,90,2024-08-26
PRD0047,WH04,61,124,90,2024-09-02
PRD0047,WH04,60,124,90,2024-09-09
PRD0047,WH04,57,124,90,09/16/2024
PRD0047,WH04,52,124,90,2024-09-23
PRD0047,WH04,50,124,90,2024-09-30
PRD0047,WH04,58,124,90,07-Oct-2024
PRD0047,WH04,66,124,90,2024-10-14
PRD0047,WH04,75,124,90,2024-10-21
PRD0047,WH04,81,124,,28-Oct-2024
PRD0047,WH04,41,124,90,2024-11-04
PRD0047,WH04,15,124,90,11/11/2024
PRD0047,WH04,0,124,90,2024-11-18
PRD0047,WH04,0,124,90,2024-11-25
PRD0047,WH04,0,124,90,2024-12-02
PRD0047,WH04,0,124,90,2024-12-09
PRD0047,WH04,0,124,90,
PRD0047,WH04,0,,90,2024-12-23
PRD0047,WH04,0,124,90,2024-12-30
PRD0047,WH04,0,124,90,2025-01-06
PRD0047,WH04,0,124,90,2025-01-13
PRD0047,WH04,3,124,90,2025-01-20
PRD0047,WH04,13,124,90,2025-01-27
PRD0047,WH04,15,124,90,2025/02/03
PRD0047,WH04,18,124,90,2025-02-10
PRD0047,WH04,36,124,90,2025-02-17
PRD0047,WH04,42,124,90,2025-02-24
PRD0047,WH04,35,124,90,2025-03-03
PRD0047,WH04,42,124,90,2025-03-10
PRD0047,WH04,57,124,90,2025-03-17
PRD0047,WH04,60,124,90,24-Mar-2025
PRD0047,WH04,49,124,90,2025-03-31
PRD0047,WH04,65,124,90,2025/04/07
PRD0047,WH04,58,124,90,2025-04-14
PRD0047,WH04,58,124,90,2025-04-21
PRD0047,WH04,56,124,90,28-Apr-2025
PRD0047,WH04,63,124,90,2025-05-05
PRD0047,WH04,63,124,90,12-May-2025
PRD0047,WH04,52,124,90,2025-05-19
PRD0047,WH04,45,124,90,26-May-2025
PRD0047,WH04,31,124,90,02-Jun-2025
PRD0047,WH04,27,124,90,2025-06-09
PRD0047,WH04,19,124,90,2025-06-16
PRD0047,WH04,24,124,90,2025/06/23
PRD0047,WH04,32,124,,30-Jun-2025
PRD0047,WH04,39,124,90,2025-07-07
PRD0047,WH04,48,124,90,14-Jul-2025
PRD0047,WH04,31,124,90,2025-07-21
PRD0047,WH04,21,124,90,2025/07/28
PRD0047,WH04,,124,,2025-08-04
PRD0047,WH04,18,124,90,2025-08-11
PRD0047,WH04,21,124,90,2025-08-18
PRD0047,WH04,5,124,90,2025-08-25
PRD0047,WH04,1,124,90,2025-09-01
PRD0047,WH04,12,124,,2025-09-08
PRD0047,WH04,0,124,90,2025-09-15
PRD0047,WH04,12,124,90,22-Sep-2025
PRD0047,WH04,18,124,90,2025/09/29
PRD0047,WH04,11,124,90,2025-10-06
PRD0047,WH04,0,124,90,2025-10-13
PRD0047,WH04,0,124,90,2025-10-20
PRD0047,WH04,0,124,90,2025-10-27
PRD0047,WH04,0,124,90,2025-11-03
PRD0047,WH04,,124,90,2025-11-10
PRD0047,WH04,0,124,90,2025-11-17
PRD0047,WH04,0,,90,2025/11/24
PRD0047,WH04,0,124,90,2025-12-01
PRD0047,WH04,0,124,90,08-Dec-2025
PRD0047,WH04,0,124,90,2025-12-15
PRD0047,WH04,0,124,90,2025-12-22
PRD0047,WH04,0,124,90,2025-12-29
PRD0048,WH04,200,106,60,2024-01-01
PRD0048,WH04,143,106,60,2024-01-08
PRD0048,WH04,88,106,60,2024-01-15
PRD0048,WH04,87,106,60,
PRD0048,WH04,95,106,60,2024-01-29
PRD0048,WH04,109,106,60,2024-02-05
PRD0048,WH04,52,106,60,2024-02-12
PRD0048,WH04,48,106,,19-Feb-2024
PRD0048,WH04,52,106,60,26-Feb-2024
PRD0048,WH04,65,106,60,2024-03-04
PRD0048,WH04,56,106,60,2024-03-11
PRD0048,WH04,60,106,60,18-Mar-2024
PRD0048,WH04,61,106,60,2024-03-25
PRD0048,WH04,80,106,60,2024-04-01
PRD0048,WH04,82,106,60,2024-04-08
PRD0048,WH04,86,106,60,2024-04-15
PRD0048,WH04,72,106,60,22-Apr-2024
PRD0048,WH04,67,106,60,2024-04-29
PRD0048,WH04,75,106,60,2024-05-06
PRD0048,WH04,91,106,60,2024-05-13
PRD0048,WH04,99,106,60,2024-05-20
PRD0048,WH04,,106,60,2024-05-27
PRD0048,WH04,78,106,60,2024-06-03
PRD0048,WH04,62,106,60,06/10/2024
PRD0048,WH04,67,106,60,2024-06-17
PRD0048,WH04,,106,60,2024-06-24
PRD0048,WH04,96,106,60,2024/07/01
PRD0048,WH04,94,106,60,2024-07-08
PRD0048,WH04,95,106,60,2024-07-15
PRD0048,WH04,112,106,60,2024-07-22
PRD0048,WH04,46,106,60,2024-07-29
PRD0048,WH04,54,106,60,2024-08-05
PRD0048,WH04,57,106,60,12-Aug-2024
PRD0048,WH04,54,106,60,2024-08-19
PRD0048,WH04,40,106,60,26-Aug-2024
PRD0048,WH04,50,106,60,2024-09-02
PRD0048,WH04,53,106,60,2024-09-09
PRD0048,WH04,,106,60,2024-09-16
PRD0048,WH04,70,106,60,2024-09-23
PRD0048,WH04,58,106,60,2024-09-30
PRD0048,WH04,61,106,60,2024-10-07
PRD0048,WH04,68,106,60,
PRD0048,WH04,65,106,60,2024-10-21
PRD0048,WH04,72,106,60,28-Oct-2024
PRD0048,WH04,43,106,60,2024-11-04
PRD0048,WH04,10,,60,2024/11/11
PRD0048,WH04,0,106,60,2024-11-18
PRD0048,WH04,0,106,60,2024-11-25
PRD0048,WH04,0,106,,02-Dec-2024
PRD0048,WH04,0,106,60,2024-12-09
PRD0048,WH04,0,106,60,2024-12-16
PRD0048,WH04,0,106,60,2024-12-23
PRD0048,WH04,0,106,60,2024-12-30
PRD0048,WH04,0,106,60,2025-01-06
PRD0048,WH04,0,106,60,2025-01-13
PRD0048,WH04,0,106,60,2025-01-20
PRD0048,WH04,0,106,60,2025-01-27
PRD0048,WH04,12,106,60,2025-02-03
PRD0048,WH04,11,106,60,2025-02-10
PRD0048,WH04,0,106,60,2025/02/17
PRD0048,WH04,20,106,60,02/24/2025
PRD0048,WH04,15,106,60,
PRD0048,WH04,10,106,60,2025-03-10
PRD0048,WH04,6,106,60,2025-03-17
PRD0048,WH04,18,106,60,2025-03-24
PRD0048,WH04,24,106,60,2025-03-31
PRD0048,WH04,33,106,60,2025-04-07
PRD0048,WH04,39,106,60,04/14/2025
PRD0048,WH04,43,106,60,2025-04-21
PRD0048,WH04,44,106,60,28-Apr-2025
PRD0048,WH04,43,106,60,2025-05-05
PRD0048,WH04,38,106,60,2025/05/12
PRD0048,WH04,40,106,60,2025/05/19
PRD0048,WH04,55,106,60,2025-05-26
PRD0048,WH04,84,106,60,2025-06-02
PRD0048,WH04,100,106,60,2025-06-09
PRD0048,WH04,100,106,60,2025-06-16
PRD0048,WH04,90,106,60,2025-06-23
PRD0048,WH04,97,106,60,2025-06-30
PRD0048,WH04,107,106,60,2025-07-07
PRD0048,WH04,46,106,60,07/14/2025
PRD0048,WH04,46,106,60,2025-07-21
PRD0048,WH04,41,106,60,2025-07-28
PRD0048,WH04,55,106,60,08/04/2025
PRD0048,WH04,49,106,60,2025-08-11
PRD0048,WH04,50,106,60,2025-08-18
PRD0048,WH04,65,106,60,2025-08-25
PRD0048,WH04,78,106,60,2025-09-01
PRD0048,WH04,83,,60,08-Sep-2025
PRD0048,WH04,77,106,60,09/15/2025
PRD0048,WH04,91,106,60,22-Sep-2025
PRD0048,WH04,77,106,60,2025-09-29
PRD0048,WH04,51,106,60,10/06/2025
PRD0048,WH04,46,106,60,2025-10-13
PRD0048,WH04,37,106,60,2025-10-20
PRD0048,WH04,38,106,60,2025-10-27
PRD0048,WH04,0,106,60,2025-11-03
PRD0048,WH04,0,106,60,10-Nov-2025
PRD0048,WH04,0,106,60,2025-11-17
PRD0048,WH04,0,106,60,2025-11-24
PRD0048,WH04,0,106,60,01-Dec-2025
PRD0048,WH04,0,106,60,12/08/2025
PRD0048,WH04,0,106,60,2025-12-15
PRD0048,WH04,0,106,60,2025-12-22
PRD0048,WH04,0,106,60,2025-12-29
PRD0048,WH06,251,127,82,2024-01-01
PRD0048,WH06,194,127,82,2024-01-08
PRD0048,WH06,145,127,82,2024-01-15
PRD0048,WH06,93,127,82,22-Jan-2024
PRD0048,WH06,102,127,82,2024-01-29
PRD0048,WH06,96,127,82,2024/02/05
PRD0048,WH06,102,127,82,2024-02-12
PRD0048,WH06,98,127,82,2024-02-19
PRD0048,WH06,104,127,82,2024-02-26
PRD0048,WH06,123,127,82,2024-03-04
PRD0048,WH06,114,127,82,2024-03-11
PRD0048,WH06,120,127,82,2024-03-18
PRD0048,WH06,110,127,82,03/25/2024
PRD0048,WH06,95,127,82,2024-04-01
PRD0048,WH06,99,127,82,04/08/2024
PRD0048,WH06,115,127,82,2024-04-15
PRD0048,WH06,121,127,82,2024-04-22
PRD0048,WH06,123,127,82,2024-04-29
PRD0048,WH06,124,127,82,2024-05-06
PRD0048,WH06,135,127,82,2024-05-13
PRD0048,WH06,78,127,82,05/20/2024
PRD0048,WH06,98,127,82,2024-05-27
PRD0048,WH06,84,127,82,2024-06-03
PRD0048,WH06,63,127,82,2024-06-10
PRD0048,WH06,63,127,82,2024-06-17
PRD0048,WH06,54,127,82,2024-06-24
PRD0048,WH06,62,127,82,2024-07-01
PRD0048,WH06,,127,82,2024-07-08
PRD0048,WH06,36,127,82,15-Jul-2024
PRD0048,WH06,35,127,82,07/22/2024
PRD0048,WH06,43,127,82,2024-07-29
PRD0048,WH06,24,127,82,05-Aug-2024
PRD0048,WH06,13,127,82,2024-08-12
PRD0048,WH06,4,127,82,2024/08/19
PRD0048,WH06,0,127,82,26-Aug-2024
PRD0048,WH06,0,127,82,2024-09-02
PRD0048,WH06,11,127,82,2024-09-09
PRD0048,WH06,13,127,82,2024-09-16
PRD0048,WH06,1,127,82,
PRD0048,WH06,15,127,82,2024/09/30
PRD0048,WH06,22,127,82,07-Oct-2024
PRD0048,WH06,31,127,82,
PRD0048,WH06,44,127,82,21-Oct-2024
PRD0048,WH06,53,127,82,2024-10-28
PRD0048,WH06,35,127,82,2024-11-04
PRD0048,WH06,15,127,82,2024-11-11
PRD0048,WH06,0,127,82,2024-11-18
PRD0048,WH06,0,127,82,2024-11-25
PRD0048,WH06,0,127,82,2024-12-02
PRD0048,WH06,0,127,82,2024-12-09
PRD0048,WH06,0,127,82,2024-12-16
PRD0048,WH06,0,127,,2024/12/23
PRD0048,WH06,0,127,82,2024-12-30
PRD0048,WH06,16,,82,01/06/2025
PRD0048,WH06,15,127,82,2025-01-13
PRD0048,WH06,19,127,82,2025-01-20
PRD0048,WH06,39,127,,01/27/2025
PRD0048,WH06,20,127,82,2025-02-03
PRD0048,WH06,6,127,82,02/10/2025
PRD0048,WH06,9,127,82,17-Feb-2025
PRD0048,WH06,11,127,82,02/24/2025
PRD0048,WH06,12,127,82,03-Mar-2025
PRD0048,WH06,6,127,82,2025-03-10
PRD0048,WH06,11,127,82,2025-03-17
PRD0048,WH06,4,127,82,2025-03-24
PRD0048,WH06,0,127,82,2025-03-31
PRD0048,WH06,6,127,82,2025-04-07
PRD0048,WH06,0,127,82,2025/04/14
PRD0048,WH06,0,127,82,2025-04-21
PRD0048,WH06,,127,82,2025-04-28
PRD0048,WH06,2,127,82,05/05/2025
PRD0048,WH06,5,127,82,2025-05-12
PRD0048,WH06,5,127,82,2025-05-19
PRD0048,WH06,7,127,82,2025/05/26
PRD0048,WH06,0,127,82,06/02/2025
PRD0048,WH06,0,127,82,2025/06/09
PRD0048,WH06,4,127,82,2025-06-16
PRD0048,WH06,7,127,82,2025-06-23
PRD0048,WH06,0,127,82,2025-06-30
PRD0048,WH06,2,127,82,2025/07/07
PRD0048,WH06,3,127,82,2025-07-14
PRD0048,WH06,0,127,82,2025-07-21
PRD0048,WH06,0,127,,2025-07-28
PRD0048,WH06,0,127,82,2025-08-04
PRD0048,WH06,0,127,82,11-Aug-2025
PRD0048,WH06,4,127,82,2025-08-18
PRD0048,WH06,0,127,82,2025-08-25
PRD0048,WH06,0,127,82,09/01/2025
PRD0048,WH06,0,127,82,2025-09-08
PRD0048,WH06,14,127,82,2025-09-15
PRD0048,WH06,10,127,82,2025-09-22
PRD0048,WH06,18,127,82,
PRD0048,WH06,,127,82,10/06/2025
PRD0048,WH06,58,127,82,2025-10-13
PRD0048,WH06,49,127,82,2025-10-20
PRD0048,WH06,52,127,82,2025-10-27
PRD0048,WH06,31,127,82,2025-11-03
PRD0048,WH06,,127,82,11/10/2025
PRD0048,WH06,0,127,82,2025-11-17
PRD0048,WH06,0,127,82,2025-11-24
PRD0048,WH06,0,127,82,12/01/2025
PRD0048,WH06,0,127,82,2025/12/08
PRD0048,WH06,0,,82,2025-12-15
PRD0048,WH06,0,127,82,2025-12-22
PRD0048,WH06,0,127,82,12/29/2025
PRD0048,WH01,241,150,74,2024-01-01
PRD0048,WH01,185,150,74,2024-01-08
PRD0048,WH01,129,150,74,01/15/2024
PRD0048,WH01,107,150,74,2024-01-22
PRD0048,WH01,102,150,74,01/29/2024
PRD0048,WH01,109,150,74,2024-02-05
PRD0048,WH01,84,150,74,2024-02-12
PRD0048,WH01,93,150,74,2024-02-19
PRD0048,WH01,91,150,74,2024-02-26
PRD0048,WH01,86,150,74,2024-03-04
PRD0048,WH01,,150,74,2024-03-11
PRD0048,WH01,72,150,74,03/18/2024
PRD0048,WH01,80,150,74,2024-03-25
PRD0048,WH01,85,150,74,2024-04-01
PRD0048,WH01,103,150,74,2024-04-08
PRD0048,WH01,99,150,74,04/15/2024
PRD0048,WH01,94,150,74,2024-04-22
PRD0048,WH01,102,150,74,2024-04-29
PRD0048,WH01,88,150,74,2024-05-06
PRD0048,WH01,97,150,74,2024/05/13
PRD0048,WH01,95,150,74,2024-05-20
PRD0048,WH01,94,150,74,27-May-2024
PRD0048,WH01,86,150,74,06/03/2024
PRD0048,WH01,89,,74,10-Jun-2024
PRD0048,WH01,93,150,74,2024-06-17
PRD0048,WH01,95,150,74,
PRD0048,WH01,93,150,74,2024/07/01
PRD0048,WH01,,150,,07/08/2024
PRD0048,WH01,76,150,74,2024-07-15
PRD0048,WH01,81,150,74,2024-07-22
PRD0048,WH01,70,150,74,2024-07-29
PRD0048,WH01,60,150,74,2024-08-05
PRD0048,WH01,56,150,74,2024-08-12
PRD0048,WH01,53,150,74,08/19/2024
PRD0048,WH01,52,150,74,2024-08-26
PRD0048,WH01,45,150,74,2024-09-02
PRD0048,WH01,42,150,74,2024-09-09
PRD0048,WH01,36,150,74,2024-09-16
PRD0048,WH01,36,150,74,2024-09-23
PRD0048,WH01,33,150,74,
PRD0048,WH01,30,150,74,10/07/2024
PRD0048,WH01,38,150,74,2024/10/14
PRD0048,WH01,31,150,74,2024-10-21
PRD0048,WH01,31,150,74,2024-10-28
PRD0048,WH01,10,150,74,2024-11-04
PRD0048,WH01,0,150,74,
PRD0048,WH01,0,150,74,2024-11-18
PRD0048,WH01,0,150,74,2024-11-25
PRD0048,WH01,0,150,74,12/02/2024
PRD0048,WH01,0,150,74,2024-12-09
PRD0048,WH01,0,150,74,2024-12-16
PRD0048,WH01,,150,74,23-Dec-2024
PRD0048,WH01,0,150,74,2024-12-30
PRD0048,WH01,0,150,74,01/06/2025
PRD0048,WH01,6,150,74,2025-01-13
PRD0048,WH01,,150,74,2025-01-20
PRD0048,WH01,6,150,74,27-Jan-2025
PRD0048,WH01,1,150,74,2025-02-03
PRD0048,WH01,0,150,74,2025-02-10
PRD0048,WH01,2,150,74,02/17/2025
PRD0048,WH01,9,150,74,2025-02-24
PRD0048,WH01,7,150,74,2025-03-03
PRD0048,WH01,18,150,74,2025-03-10
PRD0048,WH01,16,150,74,2025-03-17
PRD0048,WH01,0,150,74,2025-03-24
PRD0048,WH01,7,150,74,31-Mar-2025
PRD0048,WH01,0,150,74,2025-04-07
PRD0048,WH01,6,150,74,2025-04-14
PRD0048,WH01,0,150,74,2025-04-21
PRD0048,WH01,3,150,74,2025-04-28
PRD0048,WH01,0,150,74,2025-05-05
PRD0048,WH01,0,150,74,2025-05-12
PRD0048,WH01,0,150,74,2025-05-19
PRD0048,WH01,0,150,74,05/26/2025
PRD0048,WH01,0,150,74,2025-06-02
PRD0048,WH01,0,150,74,2025/06/09
PRD0048,WH01,0,150,74,2025-06-16
PRD0048,WH01,20,150,74,2025/06/23
PRD0048,WH01,21,150,74,2025-06-30
PRD0048,WH01,9,150,74,07-Jul-2025
PRD0048,WH01,,150,74,2025-07-14
PRD0048,WH01,15,150,74,2025-07-21
PRD0048,WH01,32,150,74,2025-07-28
PRD0048,WH01,34,150,74,2025-08-04
PRD0048,WH01,29,150,74,2025/08/11
PRD0048,WH01,36,150,74,2025-08-18
PRD0048,WH01,48,150,74,2025-08-25
PRD0048,WH01,52,150,74,2025-09-01
PRD0048,WH01,61,150,,2025-09-08
PRD0048,WH01,66,150,74,09/15/2025
PRD0048,WH01,82,150,74,2025-09-22
PRD0048,WH01,77,150,74,2025/09/29
PRD0048,WH01,77,150,74,2025/10/06
PRD0048,WH01,62,150,74,10/13/2025
PRD0048,WH01,50,150,74,2025-10-20
PRD0048,WH01,36,150,74,
PRD0048,WH01,16,150,74,2025-11-03
PRD0048,WH01,8,150,74,2025/11/10
PRD0048,WH01,0,150,74,2025-11-17
PRD0048,WH01,0,150,74,2025-11-24
PRD0048,WH01,0,150,74,2025-12-01
PRD0048,WH01,0,150,74,2025-12-08
PRD0048,WH01,0,150,74,12/15/2025
PRD0048,WH01,0,150,74,2025-12-22
PRD0048,WH01,0,150,74,2025/12/29
PRD0049,WH05,163,84,39,2024-01-01
PRD0049,WH05,127,84,39,2024-01-08
PRD0049,WH05,94,84,39,01/15/2024
PRD0049,WH05,53,84,39,2024-01-22
PRD0049,WH05,48,84,39,2024-01-29
PRD0049,WH05,49,84,39,2024-02-05
PRD0049,WH05,55,84,39,
PRD0049,WH05,72,84,39,2024-02-19
PRD0049,WH05,83,84,39,02/26/2024
PRD0049,WH05,92,84,39,2024-03-04
PRD0049,WH05,63,84,39,03/11/2024
PRD0049,WH05,59,84,39,2024/03/18
PRD0049,WH05,69,84,39,2024-03-25
PRD0049,WH05,73,84,39,2024-04-01
PRD0049,WH05,74,84,39,2024-04-08
PRD0049,WH05,78,84,39,2024-04-15
PRD0049,WH05,90,84,39,2024-04-22
PRD0049,WH05,,84,39,29-Apr-2024
PRD0049,WH05,63,84,39,
PRD0049,WH05,69,84,39,2024-05-13
PRD0049,WH05,69,84,39,2024-05-20
PRD0049,WH05,65,84,39,2024-05-27
PRD0049,WH05,60,84,39,2024-06-03
PRD0049,WH05,62,84,39,2024-06-10
PRD0049,WH05,56,84,39,2024-06-17
PRD0049,WH05,60,84,39,2024-06-24
PRD0049,WH05,75,84,39,2024-07-01
PRD0049,WH05,81,84,39,2024-07-08
PRD0049,WH05,68,84,39,2024-07-15
PRD0049,WH05,74,,39,2024-07-22
PRD0049,WH05,81,84,39,2024-07-29
PRD0049,WH05,84,84,39,2024-08-05
PRD0049,WH05,47,,39,08/12/2024
PRD0049,WH05,61,84,39,2024-08-19
PRD0049,WH05,64,84,39,2024-08-26
PRD0049,WH05,73,84,39,
PRD0049,WH05,59,84,39,2024-09-09
PRD0049,WH05,57,84,39,2024/09/16
PRD0049,WH05,51,84,39,2024-09-23
PRD0049,WH05,55,84,39,2024-09-30
PRD0049,WH05,50,84,39,2024-10-07
PRD0049,WH05,52,84,39,2024/10/14
PRD0049,WH05,45,84,39,2024-10-21
PRD0049,WH05,41,84,39,2024-10-28
PRD0049,WH05,8,84,39,2024-11-04
PRD0049,WH05,0,84,39,2024-11-11
PRD0049,WH05,0,84,39,2024-11-18
PRD0049,WH05,0,84,39,2024-11-25
PRD0049,WH05,0,,39,12/02/2024
PRD0049,WH05,0,84,39,2024/12/09
PRD0049,WH05,0,84,39,2024-12-16
PRD0049,WH05,0,84,39,2024-12-23
PRD0049,WH05,0,84,39,30-Dec-2024
PRD0049,WH05,0,84,39,06-Jan-2025
PRD0049,WH05,0,84,39,2025-01-13
PRD0049,WH05,0,84,,2025-01-20
PRD0049,WH05,6,84,39,2025-01-27
PRD0049,WH05,2,84,39,2025-02-03
PRD0049,WH05,,84,39,2025-02-10
PRD0049,WH05,,84,39,2025-02-17
PRD0049,WH05,2,84,39,2025-02-24
PRD0049,WH05,0,84,39,2025-03-03
PRD0049,WH05,0,84,39,03/10/2025
PRD0049,WH05,9,84,39,2025-03-17
PRD0049,WH05,7,84,39,24-Mar-2025
PRD0049,WH05,0,84,39,2025-03-31
PRD0049,WH05,7,84,39,2025-04-07
PRD0049,WH05,18,84,39,2025/04/14
PRD0049,WH05,10,84,39,2025/04/21
PRD0049,WH05,13,84,39,2025-04-28
PRD0049,WH05,6,84,39,2025-05-05
PRD0049,WH05,12,84,39,12-May-2025
PRD0049,WH05,23,84,39,2025/05/19
PRD0049,WH05,46,84,39,2025-05-26
PRD0049,WH05,49,84,39,2025-06-02
PRD0049,WH05,29,84,39,2025-06-09
PRD0049,WH05,25,84,39,2025-06-16
PRD0049,WH05,23,84,39,2025/06/23
PRD0049,WH05,27,84,39,2025-06-30
PRD0049,WH05,28,84,39,2025-07-07
PRD0049,WH05,19,84,39,14-Jul-2025
PRD0049,WH05,21,84,39,2025-07-21
PRD0049,WH05,20,84,39,2025-07-28
PRD0049,WH05,20,84,39,2025/08/04
PRD0049,WH05,13,84,39,2025-08-11
PRD0049,WH05,4,84,39,2025-08-18
PRD0049,WH05,9,84,39,2025-08-25
PRD0049,WH05,7,84,39,2025-09-01
PRD0049,WH05,0,84,39,2025-09-08
PRD0049,WH05,5,84,39,2025-09-15
PRD0049,WH05,2,84,39,22-Sep-2025
PRD0049,WH05,,84,39,2025/09/29
PRD0049,WH05,2,84,39,2025-10-06
PRD0049,WH05,1,84,39,13-Oct-2025
PRD0049,WH05,16,84,39,2025-10-20
PRD0049,WH05,8,84,39,2025-10-27
PRD0049,WH05,0,,39,2025-11-03
PRD0049,WH05,0,84,39,2025-11-10
PRD0049,WH05,0,84,39,2025-11-17
PRD0049,WH05,0,84,39,
PRD0049,WH05,0,84,39,2025-12-01
PRD0049,WH05,0,84,39,2025-12-08
PRD0049,WH05,0,84,39,2025-12-15
PRD0049,WH05,0,84,39,2025-12-22
PRD0049,WH05,0,84,39,2025-12-29
PRD0049,WH04,92,57,38,2024-01-01
PRD0049,WH04,58,57,38,2024-01-08
PRD0049,WH04,20,57,38,2024-01-15
PRD0049,WH04,18,57,38,22-Jan-2024
PRD0049,WH04,14,57,38,2024-01-29
PRD0049,WH04,21,57,38,2024-02-05
PRD0049,WH04,22,57,38,
PRD0049,WH04,23,57,38,2024-02-19
PRD0049,WH04,12,57,38,02/26/2024
PRD0049,WH04,1,57,38,2024-03-04
PRD0049,WH04,17,57,38,2024-03-11
PRD0049,WH04,27,57,38,2024-03-18
PRD0049,WH04,40,57,38,2024-03-25
PRD0049,WH04,,57,38,01-Apr-2024
PRD0049,WH04,40,57,38,2024-04-08
PRD0049,WH04,52,57,38,2024-04-15
PRD0049,WH04,50,57,38,2024-04-22
PRD0049,WH04,47,57,38,2024/04/29
PRD0049,WH04,45,57,38,2024-05-06
PRD0049,WH04,45,57,38,05/13/2024
PRD0049,WH04,,57,38,2024-05-20
PRD0049,WH04,27,57,38,2024-05-27
PRD0049,WH04,32,57,38,2024-06-03
PRD0049,WH04,35,57,38,2024-06-10
PRD0049,WH04,34,57,38,2024/06/17
PRD0049,WH04,26,57,38,2024-06-24
PRD0049,WH04,8,57,38,07/01/2024
PRD0049,WH04,11,57,38,07/08/2024
PRD0049,WH04,,57,38,2024-07-15
PRD0049,WH04,16,57,38,22-Jul-2024
PRD0049,WH04,21,57,38,
PRD0049,WH04,34,57,,2024-08-05
PRD0049,WH04,23,57,38,
PRD0049,WH04,42,57,38,19-Aug-2024
PRD0049,WH04,50,57,38,2024-08-26
PRD0049,WH04,51,57,38,2024-09-02
PRD0049,WH04,24,57,38,2024-09-09
PRD0049,WH04,28,57,38,2024-09-16
PRD0049,WH04,30,57,38,23-Sep-2024
PRD0049,WH04,34,57,38,2024-09-30
PRD0049,WH04,40,57,38,10/07/2024
PRD0049,WH04,39,57,38,2024-10-14
PRD0049,WH04,39,57,38,2024-10-21
PRD0049,WH04,,57,38,2024-10-28
PRD0049,WH04,13,57,38,2024-11-04
PRD0049,WH04,0,,38,2024/11/11
PRD0049,WH04,0,57,38,2024-11-18
PRD0049,WH04,0,57,38,2024-11-25
PRD0049,WH04,0,57,38,12/02/2024
PRD0049,WH04,0,57,38,2024-12-09
PRD0049,WH04,0,57,38,16-Dec-2024
PRD0049,WH04,0,57,38,2024-12-23
PRD0049,WH04,0,57,38,12/30/2024
PRD0049,WH04,0,57,38,2025-01-06
PRD0049,WH04,0,57,38,2025-01-13
PRD0049,WH04,4,57,38,2025-01-20
PRD0049,WH04,1,57,38,2025/01/27
PRD0049,WH04,12,57,38,2025-02-03
PRD0049,WH04,24,57,38,10-Feb-2025
PRD0049,WH04,23,57,38,17-Feb-2025
PRD0049,WH04,32,57,38,
PRD0049,WH04,44,57,38,2025/03/03
PRD0049,WH04,44,57,38,2025-03-10
PRD0049,WH04,44,57,38,17-Mar-2025
PRD0049,WH04,42,57,,24-Mar-2025
PRD0049,WH04,59,57,38,03/31/2025
PRD0049,WH04,34,57,38,2025-04-07
PRD0049,WH04,45,57,38,2025-04-14
PRD0049,WH04,56,57,38,2025/04/21
PRD0049,WH04,59,57,38,28-Apr-2025
PRD0049,WH04,30,57,38,2025/05/05
PRD0049,WH04,34,57,38,2025-05-12
PRD0049,WH04,29,57,38,2025-05-19
PRD0049,WH04,34,57,38,2025-05-26
PRD0049,WH04,48,57,38,06/02/2025
PRD0049,WH04,39,57,38,06/09/2025
PRD0049,WH04,39,57,38,06/16/2025
PRD0049,WH04,40,57,38,06/23/2025
PRD0049,WH04,42,57,38,2025-06-30
PRD0049,WH04,41,57,,2025-07-07
PRD0049,WH04,,57,38,07/14/2025
PRD0049,WH04,25,57,38,2025-07-21
PRD0049,WH04,33,57,38,2025-07-28
PRD0049,WH04,30,57,38,08/04/2025
PRD0049,WH04,36,57,38,2025-08-11
PRD0049,WH04,25,57,38,08/18/2025
PRD0049,WH04,31,57,38,2025-08-25
PRD0049,WH04,19,57,38,2025-09-01
PRD0049,WH04,25,57,38,2025-09-08
PRD0049,WH04,20,57,38,2025/09/15
