SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_DATE_KEY,SHIP_DATE_KEY,PROMISED_DATE_KEY,DELIVERY_DATE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE
SO0012101,CUST0193,PRD0053,WH06,SM1,20241229,20241230,20250104,20250103,246,246,1091.34,110377.74
SO0012102,CUST0046,PRD0078,WH05,SM4,20241211,20241213,20241227,20250102,102,102,114.82,42418.74
SO0012103,CUST0052,PRD0011,WH04,SM4,20250606,20250608,20250622,20250619,247,247,296.57,32905.34
SO0012104,CUST0143,PRD0041,WH01,SM4,20240930,20241001,20241015,20241012,221,221,249.64,52540.54
SO0012105,CUST0169,PRD0069,WH06,SM2,20241210,20241212,20250113,20250111,138,138,135.49,5761.5
SO0012106,CUST0081,PRD0061,WH03,SM3,20240804,20240805,20240814,20240813,287,287,507.46,24905.86
SO0012107,CUST0181,PRD0042,WH03,SM3,20240208,20240211,20240220,20240229,184,184,250.41,37000.56
SO0012108,CUST0138,PRD0027,WH02,SM1,20250816,20250818,20250823,20250822,179,179,683.57,95525.14
SO0012109,CUST0078,PRD0062,WH06,SM3,20250111,20250114,20250123,20250121,214,214,416.39,70521.56
SO0012110,CUST0067,PRD0060,WH01,SM3,20250709,20250710,20250719,20250717,52,52,89.02,26271.44
SO0012111,CUST0129,PRD0006,WH04,SM3,20241129,20241202,20241211,20241210,159,159,234.33,46943.16
SO0012112,CUST0024,PRD0077,WH06,SM1,20250729,20250801,20250806,20250803,110,110,487.15,16086.4
SO0012113,CUST0064,PRD0074,WH01,SM1,20241216,20241219,20241224,20241221,275,275,1112.26,31861.5
SO0012114,CUST0176,PRD0020,WH03,SM1,20241111,20241113,20241118,20241117,230,221,942.54,82391.01
SO0012115,CUST0157,PRD0016,WH06,SM4,20240429,20240501,20240515,20240513,250,250,262.86,80907.5
SO0012116,CUST0158,PRD0077,WH06,SM1,20250501,20250504,20250509,20250508,154,154,776.86,22520.96
SO0012117,CUST0137,PRD0040,WH06,SM3,20250404,20250406,20250415,20250412,268,268,402.98,98264.88
SO0012118,CUST0178,PRD0070,WH04,SM2,20250829,20250830,20251001,20250928,287,287,263.89,125797.84
SO0012119,CUST0018,PRD0048,WH01,SM4,20240216,20240219,20240304,20240301,102,102,118.3,51187.68
SO0012120,CUST0040,PRD0039,WH06,SM2,20240617,20240620,20240722,20240721,151,151,107.76,56800.16
SO0012121,CUST0179,PRD0001,WH06,SM3,20240205,20240206,20240215,20240213,23,23,44.76,11073.35
SO0012122,CUST0049,PRD0010,WH05,SM2,20241114,20241115,20241217,20241214,160,160,145.34,11748.8
SO0012123,CUST0196,PRD0031,WH06,SM3,20241207,20241208,20241217,20241215,272,272,466.69,25850.88
SO0012124,CUST0002,PRD0015,WH05,SM2,20240825,20240827,20240928,20240926,197,197,163.15,71400.68
SO0012125,CUST0152,PRD0022,WH04,SM1,20240518,20240521,20240526,20240523,189,189,646.41,94772.16
SO0012126,CUST0085,PRD0080,WH01,SM4,20240426,20240428,20240512,20240511,205,205,179.12,103932.95
SO0012127,CUST0163,PRD0072,WH03,SM1,20250807,20250810,20250815,20250813,139,139,707.62,15672.25
SO0012128,CUST0181,PRD0041,WH02,SM3,20250224,20250225,20250306,20250305,58,58,97.54,13788.92
SO0012129,CUST0173,PRD0052,WH06,SM3,20240511,20240514,20240523,20240520,24,24,36.26,8862.96
SO0012130,CUST0116,PRD0025,WH01,SM2,20250206,20250209,20250313,20250310,176,176,124.28,44144.32
SO0012131,CUST0075,PRD0078,WH05,SM1,20240322,20240323,20240328,20240326,90,90,396.15,37428.3
SO0012132,CUST0193,PRD0044,WH06,SM2,20241107,20241109,20241211,20241210,114,114,109.25,44464.56
SO0012133,CUST0142,PRD0075,WH06,SM4,20240624,20240626,20240710,20240709,48,48,61.41,15212.64
SO0012134,CUST0028,PRD0063,WH04,SM1,20251105,20251107,20251112,20251109,112,112,398.32,29109.92
SO0012135,CUST0021,PRD0039,WH06,SM2,20241221,20241223,20250124,20250121,81,81,61.69,30468.96
SO0012136,CUST0116,PRD0041,WH01,SM4,20240612,20240613,20240627,20240626,149,149,153.34,35423.26
SO0012137,CUST0003,PRD0058,WH01,SM4,20240528,20240531,20240614,20240612,153,123,141.81,58048.62
SO0012138,CUST0121,PRD0056,WH02,SM4,20250120,20250122,20250205,20250203,12,7,7.12,1164.17
SO0012139,CUST0065,PRD0006,WH01,SM1,20241121,20241122,20241127,20241126,144,144,601.13,42514.56
SO0012140,CUST0182,PRD0080,WH01,SM2,20250204,20250206,20250310,20250308,134,134,116.58,67936.66
SO0012141,CUST0014,PRD0033,WH06,SM1,20240104,20240105,20240110,20240109,105,105,482.99,45794.7
SO0012142,CUST0124,PRD0021,WH02,SM4,20240229,20240303,20240317,20240320,286,286,369.92,91605.8
SO0012143,CUST0054,PRD0032,WH06,SM4,20240411,20240412,20240426,20240424,38,38,47.59,8883.26
SO0012144,CUST0172,PRD0070,WH04,SM3,20251007,20251010,20251019,20251016,263,263,471.81,115278.16
SO0012145,CUST0097,PRD0056,WH02,SM4,20251017,20251018,20251101,20251110,169,169,151.01,28106.39
SO0012146,CUST0084,PRD0032,WH02,SM2,20250611,20250612,20250714,20250720,150,150,120.25,35065.5
SO0012147,CUST0063,PRD0049,WH05,SM3,20240418,20240419,20240428,20240425,84,84,157.05,35381.64
SO0012148,CUST0027,PRD0033,WH06,SM2,20240219,20240221,20240324,20240322,264,264,236.02,115140.96
SO0012149,CUST0082,PRD0004,WH01,SM3,20250508,20250511,20250520,20250518,117,117,148.65,3727.62
SO0012150,CUST0042,PRD0012,WH04,SM2,20250510,20250512,20250613,20250611,92,92,88.94,11435.6
SO0012151,CUST0026,PRD0034,WH05,SM4,20240716,20240719,20240802,20240731,107,107,127.17,17956.74
SO0012152,CUST0170,PRD0042,WH01,SM2,20240906,20240907,20241009,20241006,211,189,190.69,38006.01
SO0012153,CUST0191,PRD0034,WH05,SM4,20251030,20251031,20251114,20251111,159,159,178.01,26683.38
SO0012154,CUST0159,PRD0021,WH02,SM1,20240120,20240123,20240128,20240126,85,85,326.44,27225.5
SO0012155,CUST0198,PRD0040,WH04,SM1,20241205,20241207,20241212,20241210,7,6,27.82,2199.96
SO0012156,CUST0171,PRD0062,WH06,SM1,20250719,20250720,20250725,20250728,272,272,1216.42,89634.88
SO0012157,CUST0067,PRD0031,WH03,SM2,20240116,20240118,20240219,20240216,183,183,143.81,17392.32
SO0012158,CUST0014,PRD0039,WH06,SM1,20241013,20241016,20241021,20241018,195,195,638.04,73351.2
SO0012159,CUST0199,PRD0023,WH06,SM3,20250301,20250303,20250312,20250315,207,207,279.9,17816.49
SO0012160,CUST0031,PRD0076,WH03,SM4,20251117,20251119,20251203,20251201,47,47,39.45,28490.46
SO0012161,CUST0005,PRD0039,WH04,SM1,20240811,20240814,20240819,20240818,187,187,776.48,70341.92
SO0012162,CUST0197,PRD0004,WH02,SM4,20240924,20240925,20241009,20241008,88,52,63.02,1656.72
SO0012163,CUST0141,PRD0013,WH06,SM2,20241115,20241116,20241218,20241215,270,270,210.35,60463.8
SO0012164,CUST0140,PRD0022,WH06,SM2,20250224,20250225,20250329,20250327,23,23,21.07,11533.12
SO0012165,CUST0091,PRD0057,WH04,SM2,20251117,20251119,20251221,20251220,249,249,220.14,29324.73
SO0012166,CUST0118,PRD0061,WH01,SM2,20250731,20250803,20250904,20250903,10,10,10.16,867.8
SO0012167,CUST0162,PRD0018,WH01,SM3,20250510,20250512,20250521,20250518,112,112,145.42,26236.0
SO0012168,CUST0145,PRD0034,WH05,SM4,20250327,20250328,20250411,20250408,56,45,47.84,7551.9
SO0012169,CUST0145,PRD0048,WH04,SM2,20240714,20240716,20240817,20240814,40,40,36.9,20073.6
SO0012170,CUST0182,PRD0013,WH04,SM1,20241221,20241224,20241229,20241228,104,104,419.77,23289.76
SO0012171,CUST0164,PRD0017,WH04,SM1,20240520,20240522,20240527,20240604,12,12,59.97,4757.04
SO0012172,CUST0051,PRD0048,WH04,SM3,20251003,20251005,20251014,20251023,29,29,51.4,14553.36
SO0012173,CUST0115,PRD0022,WH04,SM4,20240512,20240515,20240529,20240526,71,71,78.86,35602.24
SO0012174,CUST0079,PRD0033,WH06,SM1,20240913,20240916,20240921,20240920,21,21,98.85,9158.94
SO0012175,CUST0128,PRD0021,WH06,SM1,20251104,20251105,20251110,20251108,253,253,1198.89,81035.9
SO0012176,CUST0181,PRD0030,WH02,SM1,20250519,20250520,20250525,20250524,223,223,762.56,19407.69
SO0012177,CUST0047,PRD0064,WH06,SM3,20250205,20250208,20250217,20250214,18,18,32.53,1663.2
SO0012178,CUST0165,PRD0006,WH04,SM1,20241016,20241018,20241023,20241021,154,154,593.82,45466.96
SO0012179,CUST0054,PRD0009,WH06,SM1,20250731,20250801,20250806,20250817,246,246,1085.54,55933.02
SO0012180,CUST0143,PRD0078,WH01,SM1,20240123,20240124,20240129,20240126,151,151,547.27,62796.37
SO0012181,CUST0025,PRD0070,WH03,SM2,20250921,20250922,20251024,20251021,258,258,179.03,113086.56
SO0012182,CUST0034,PRD0044,WH05,SM2,20250731,20250802,20250903,20250909,109,109,97.02,42514.36
SO0012183,CUST0170,PRD0001,WH03,SM4,20251023,20251024,20251107,20251106,97,97,125.46,46700.65
SO0012184,CUST0200,PRD0019,WH05,SM4,20240221,20240224,20240309,20240306,154,154,199.92,84592.2
SO0012185,CUST0178,PRD0006,WH01,SM3,20250703,20250706,20250715,20250713,174,174,242.74,51371.76
SO0012186,CUST0104,PRD0059,WH06,SM1,20240112,20240113,20240118,20240117,225,225,893.84,65358.0
SO0012187,CUST0130,PRD0018,WH04,SM2,20250620,20250622,20250724,20250721,278,278,230.26,65121.5
SO0012188,CUST0099,PRD0072,WH03,SM4,20240809,20240812,20240826,20240903,161,161,184.05,18152.75
SO0012189,CUST0011,PRD0027,WH06,SM3,20240105,20240106,20240115,20240112,296,296,482.78,157963.36
SO0012190,CUST0137,PRD0028,WH02,SM3,20240216,20240218,20240227,20240226,69,46,60.82,14836.38
SO0012191,CUST0182,PRD0062,WH01,SM1,20251012,20251014,20251019,20251017,117,117,394.4,38556.18
SO0012192,CUST0163,PRD0030,WH06,SM2,20240410,20240412,20240514,20240512,62,62,49.06,5395.86
SO0012193,CUST0116,PRD0020,WH06,SM3,20240930,20241003,20241012,20241010,287,287,505.03,106996.47
SO0012194,CUST0175,PRD0003,WH05,SM2,20250418,20250420,20250522,20250520,101,101,103.8,41146.39
SO0012195,CUST0010,PRD0054,WH04,SM2,20240310,20240313,20240414,20240411,236,236,188.18,15698.72
SO0012196,CUST0022,PRD0039,WH03,SM1,20250118,20250121,20250126,20250125,209,209,1041.91,78617.44
SO0012197,CUST0198,PRD0013,WH04,SM2,20250205,20250206,20250310,20250309,36,36,33.35,8061.84
SO0012198,CUST0157,PRD0077,WH04,SM4,20241018,20241021,20241104,20241102,43,43,38.75,6288.32
SO0012199,CUST0077,PRD0054,WH06,SM4,20240511,20240513,20240527,20240525,51,51,62.06,3392.52
SO0012200,CUST0100,PRD0022,WH04,SM1,20251020,20251022,20251027,20251025,53,53,271.87,26576.32
SO0012201,CUST0199,PRD0036,WH06,SM3,20241107,20241108,20241117,20241116,194,194,254.59,9164.56
SO0012202,CUST0166,PRD0063,WH04,SM1,20250507,20250508,20250513,20250512,261,261,1078.59,67836.51
SO0012203,CUST0005,PRD0069,WH05,SM4,20240112,20240113,20240127,20240124,161,161,155.65,6721.75
SO0012204,CUST0137,PRD0005,WH03,SM3,20241207,20241210,20241219,20241217,128,128,158.89,60437.76
SO0012205,CUST0139,PRD0038,WH02,SM3,20251024,20251027,20251105,20251102,223,223,346.01,101355.73
SO0012206,CUST0128,PRD0068,WH04,SM2,20241117,20241120,20241222,20241219,69,69,60.56,42190.05
SO0012207,CUST0150,PRD0051,WH03,SM4,20251112,20251113,20251127,20251126,129,107,85.68,12573.57
SO0012208,CUST0043,PRD0046,WH04,SM1,20241109,20241112,20241117,20241114,77,77,399.18,11130.35
SO0012209,CUST0034,PRD0010,WH01,SM3,20240607,20240608,20240617,20240616,280,280,359.8,20560.4
SO0012210,CUST0012,PRD0058,WH02,SM1,20251105,20251108,20251113,20251111,187,167,582.38,78813.98
SO0012211,CUST0169,PRD0008,WH04,SM4,20241211,20241212,20241226,20241223,81,81,97.29,44548.38
SO0012212,CUST0056,PRD0021,WH06,SM3,20240408,20240411,20240420,20240430,251,251,405.42,80395.3
SO0012213,CUST0022,PRD0036,WH06,SM1,20240829,20240901,20240906,20240903,139,139,682.26,6566.36
SO0012214,CUST0026,PRD0053,WH01,SM1,20250510,20250511,20250516,20250515,56,52,214.02,23331.88
SO0012215,CUST0015,PRD0005,WH04,SM3,20250610,20250613,20250622,20250630,243,243,347.34,114737.31
SO0012216,CUST0005,PRD0030,WH06,SM2,20250624,20250626,20250728,20250727,212,212,192.07,18450.36
SO0012217,CUST0133,PRD0044,WH06,SM2,20250925,20250928,20251030,20251028,107,107,98.76,41734.28
SO0012218,CUST0121,PRD0015,WH05,SM2,20240526,20240527,20240628,20240626,6,6,6.17,2174.64
SO0012219,CUST0119,PRD0063,WH04,SM1,20241217,20241218,20241223,20250102,53,53,180.78,13775.23
SO0012220,CUST0098,PRD0079,WH01,SM1,20251118,20251119,20251124,20251204,162,162,800.9,32665.68
SO0012221,CUST0066,PRD0027,WH06,SM2,20240820,20240823,20240924,20240929,171,171,173.81,91255.86
SO0012222,CUST0192,PRD0066,WH01,SM4,20251112,20251114,20251128,20251205,238,238,284.93,81548.32
SO0012223,CUST0165,PRD0058,WH01,SM4,20240216,20240217,20240302,20240313,161,161,201.58,75982.34
SO0012224,CUST0166,PRD0006,WH04,SM4,20241109,20241110,20241124,20241122,176,176,182.84,51962.24
SO0012225,CUST0068,PRD0023,WH03,SM1,20251011,20251013,20251018,20251015,141,141,689.89,12135.87
SO0012226,CUST0080,PRD0026,WH06,SM4,20240104,20240107,20240121,20240120,115,115,113.18,61772.25
SO0012227,CUST0166,PRD0049,WH05,SM4,20241120,20241123,20241207,20241204,67,67,79.98,28221.07
SO0012228,CUST0160,PRD0040,WH04,SM4,20250918,20250920,20251004,20251007,118,118,99.07,43265.88
SO0012229,CUST0118,PRD0037,WH01,SM2,20250213,20250215,20250319,20250316,298,298,208.29,203277.72
SO0012230,CUST0128,PRD0007,WH04,SM4,20250211,20250214,20250228,20250227,185,185,171.82,6449.1
SO0012231,CUST0193,PRD0064,WH01,SM4,20240627,20240628,20240712,20240711,63,63,53.61,5821.2
SO0012232,CUST0138,PRD0007,WH04,SM4,20250308,20250309,20250323,20250321,242,242,218.26,8436.12
SO0012233,CUST0197,PRD0016,WH06,SM4,20241127,20241129,20241213,20241211,28,28,32.25,9061.64
SO0012234,CUST0004,PRD0019,WH01,SM3,20240301,20240303,20240312,20240309,249,249,415.76,136775.7
SO0012235,CUST0118,PRD0022,WH06,SM1,20240417,20240418,20240423,20240421,166,166,658.22,83239.04
SO0012236,CUST0193,PRD0014,WH06,SM2,20251028,20251030,20251201,20251128,129,129,88.42,10043.94
SO0012237,CUST0112,PRD0031,WH03,SM1,20251024,20251026,20251031,20251028,278,257,966.84,24425.28
SO0012238,CUST0070,PRD0030,WH02,SM4,20240211,20240214,20240228,20240227,9,9,9.52,783.27
SO0012239,CUST0030,PRD0025,WH02,SM3,20240601,20240603,20240612,20240609,290,290,373.55,72737.8
SO0012240,CUST0006,PRD0057,WH06,SM4,20240201,20240203,20240217,20240214,254,254,315.17,29913.58
SO0012241,CUST0017,PRD0061,WH03,SM2,20240608,20240611,20240713,20240712,182,182,124.58,15793.96
SO0012242,CUST0062,PRD0036,WH06,SM3,20241224,20241225,20250103,20250102,24,24,30.96,1133.76
SO0012243,CUST0195,PRD0002,WH04,SM2,20240322,20240325,20240426,20240428,179,179,158.07,69383.98
SO0012244,CUST0197,PRD0043,WH04,SM1,20251111,20251112,20251117,20251114,27,27,86.51,18926.19
SO0012245,CUST0043,PRD0062,WH06,SM3,20240729,20240801,20240810,20240809,299,299,482.05,98532.46
SO0012246,CUST0035,PRD0009,WH01,SM1,20250923,20250925,20250930,20250928,174,174,611.44,39562.38
SO0012247,CUST0025,PRD0005,WH03,SM3,20250322,20250325,20250403,20250402,65,65,122.47,30691.05
SO0012248,CUST0018,PRD0047,WH04,SM3,20240810,20240813,20240822,20240821,258,258,377.09,83826.78
SO0012249,CUST0081,PRD0017,WH04,SM3,20250124,20250125,20250203,20250207,18,18,28.65,7135.56
SO0012250,CUST0075,PRD0065,WH05,SM2,20240322,20240324,20240425,20240424,179,179,115.67,79237.93
SO0012251,CUST0098,PRD0028,WH01,SM1,20250707,20250709,20250714,20250713,209,209,978.45,67408.77
SO0012252,CUST0048,PRD0025,WH02,SM2,20250104,20250105,20250206,20250215,63,63,62.49,15801.66
SO0012253,CUST0187,PRD0041,WH01,SM4,20250610,20250611,20250625,20250624,236,236,200.08,56106.64
SO0012254,CUST0119,PRD0068,WH04,SM4,20250224,20250226,20250312,20250309,69,59,60.3,36075.55
SO0012255,CUST0191,PRD0021,WH02,SM2,20240925,20240928,20241030,20241110,78,62,56.05,19858.6
SO0012256,CUST0083,PRD0055,WH05,SM4,20250813,20250814,20250828,20250827,249,249,269.24,98668.74
SO0012257,CUST0024,PRD0066,WH01,SM4,20250130,20250131,20250214,20250211,129,129,141.17,44200.56
SO0012258,CUST0127,PRD0045,WH02,SM2,20241004,20241005,20241106,20241104,32,19,19.27,6800.29
SO0012259,CUST0001,PRD0020,WH03,SM1,20241206,20241208,20241213,20241210,60,60,202.43,22368.6
SO0012260,CUST0199,PRD0067,WH04,SM4,20250905,20250908,20250922,20250919,260,260,293.79,34962.2
SO0012261,CUST0034,PRD0045,WH02,SM3,20241209,20241212,20241221,20241218,84,84,125.47,30064.44
SO0012262,CUST0138,PRD0001,WH01,SM2,20241221,20241224,20250125,20250130,215,215,179.5,103511.75
SO0012263,CUST0030,PRD0038,WH02,SM1,20240313,20240314,20240319,20240316,268,268,1361.49,121808.68
SO0012264,CUST0075,PRD0049,WH05,SM2,20240912,20240913,20241015,20241014,142,142,106.82,59811.82
SO0012265,CUST0070,PRD0013,WH06,SM4,20250827,20250829,20250912,20250920,57,50,46.97,11197.0
SO0012266,CUST0185,PRD0021,WH04,SM4,20250802,20250805,20250819,20250817,259,259,314.75,82957.7
SO0012267,CUST0075,PRD0015,WH01,SM4,20240830,20240901,20240915,20240912,187,187,165.75,67776.28
SO0012268,CUST0109,PRD0066,WH06,SM2,20250804,20250805,20250906,20250903,253,253,236.51,86687.92
SO0012269,CUST0151,PRD0017,WH04,SM4,20250817,20250818,20250901,20250830,231,211,213.27,83644.62
SO0012270,CUST0144,PRD0022,WH04,SM3,20240123,20240126,20240204,20240203,46,46,80.72,23066.24
SO0012271,CUST0110,PRD0070,WH03,SM3,20250515,20250516,20250525,20250601,157,127,155.61,55666.64
SO0012272,CUST0059,PRD0074,WH02,SM4,20250417,20250418,20250502,20250513,249,249,263.25,28849.14
SO0012273,CUST0157,PRD0073,WH02,SM2,20250430,20250503,20250604,20250603,257,257,260.62,117641.75
SO0012274,CUST0074,PRD0004,WH01,SM2,20240809,20240810,20240911,20240909,289,289,272.46,9207.54
SO0012275,CUST0137,PRD0058,WH01,SM3,20240607,20240610,20240619,20240618,268,268,469.2,126479.92
SO0012276,CUST0130,PRD0079,WH03,SM3,20250312,20250313,20250322,20250321,257,257,392.34,51821.48
SO0012277,CUST0074,PRD0069,WH06,SM4,20241224,20241225,20250108,20250106,295,295,354.94,12316.25
SO0012278,CUST0063,PRD0033,WH06,SM4,20250123,20250125,20250208,20250214,132,132,114.67,57570.48
SO0012279,CUST0103,PRD0065,WH02,SM2,20240413,20240414,20240516,20240515,233,205,176.76,90747.35
SO0012280,CUST0003,PRD0038,WH04,SM1,20250428,20250430,20250505,20250503,78,78,307.94,35451.78
SO0012281,CUST0139,PRD0039,WH04,SM1,20250508,20250510,20250515,20250524,100,100,434.99,37616.0
SO0012282,CUST0019,PRD0004,WH05,SM1,20241021,20241024,20241029,20241028,77,77,379.78,2453.22
SO0012283,CUST0187,PRD0005,WH03,SM3,20250404,20250406,20250415,20250412,261,261,431.79,123236.37
SO0012284,CUST0023,PRD0032,WH02,SM2,20241121,20241124,20241226,20250106,253,226,151.1,52832.02
SO0012285,CUST0073,PRD0061,WH03,SM4,20250523,20250524,20250607,20250605,46,46,55.19,3991.88
SO0012286,CUST0130,PRD0030,WH02,SM4,20251004,20251007,20251021,20251026,46,46,54.09,4003.38
SO0012287,CUST0039,PRD0006,WH01,SM3,20240427,20240429,20240508,20240505,8,8,11.35,2361.92
SO0012288,CUST0062,PRD0024,WH06,SM3,20241120,20241121,20241130,20241128,96,96,128.54,33875.52
SO0012289,CUST0030,PRD0065,WH02,SM4,20241102,20241105,20241119,20241117,65,42,48.91,18592.14
SO0012290,CUST0048,PRD0062,WH01,SM2,20240307,20240308,20240409,20240407,28,28,21.24,9227.12
SO0012291,CUST0048,PRD0004,WH05,SM3,20240216,20240217,20240226,20240224,65,65,101.24,2070.9
SO0012292,CUST0177,PRD0070,WH03,SM4,20240909,20240910,20240924,20240923,152,152,165.34,66624.64
SO0012293,CUST0117,PRD0019,WH01,SM1,20250411,20250414,20250419,20250416,285,285,1431.42,156550.5
SO0012294,CUST0073,PRD0007,WH04,SM1,20250523,20250525,20250530,20250527,103,103,331.39,3590.58
SO0012295,CUST0176,PRD0078,WH03,SM3,20251106,20251108,20251117,20251116,193,193,316.55,80262.91
SO0012296,CUST0055,PRD0004,WH02,SM3,20240531,20240603,20240612,20240617,192,192,283.79,6117.12
SO0012297,CUST0071,PRD0041,WH01,SM4,20241116,20241117,20241201,20241128,285,285,365.7,67755.9
SO0012298,CUST0113,PRD0065,WH05,SM1,20250107,20250108,20250113,20250111,218,218,1060.5,96502.06
SO0012299,CUST0010,PRD0046,WH04,SM4,20240516,20240517,20240531,20240530,266,266,272.27,38450.3
SO0012300,CUST0145,PRD0079,WH03,SM3,20240707,20240710,20240719,20240718,195,195,328.63,39319.8
SO0012301,CUST0162,PRD0073,WH04,SM4,20241120,20241121,20241205,20241203,211,211,247.56,96585.25
SO0012302,CUST0185,PRD0015,WH01,SM1,20240813,20240814,20240819,20240817,95,77,335.08,27907.88
SO0012303,CUST0164,PRD0047,WH03,SM1,20240317,20240320,20240325,20240324,61,61,282.47,19819.51
SO0012304,CUST0070,PRD0034,WH05,SM1,20250218,20250219,20250224,20250221,42,42,209.09,7048.44
SO0012305,CUST0092,PRD0062,WH06,SM4,20250806,20250809,20250823,20250822,273,273,341.75,89964.42
SO0012306,CUST0071,PRD0052,WH02,SM1,20240829,20240830,20240904,20240912,90,72,295.76,26588.88
SO0012307,CUST0121,PRD0047,WH03,SM3,20240518,20240519,20240528,20240526,99,99,123.63,32166.09
SO0012308,CUST0036,PRD0070,WH03,SM3,20250924,20250926,20251005,20251003,278,278,472.23,121852.96
SO0012309,CUST0053,PRD0050,WH04,SM3,20241212,20241215,20241224,20241222,157,157,302.52,26952.19
SO0012310,CUST0154,PRD0044,WH05,SM4,20251026,20251027,20251110,20251109,256,256,270.98,99850.24
SO0012311,CUST0165,PRD0045,WH02,SM2,20250210,20250211,20250315,20250324,267,267,190.4,95561.97
SO0012312,CUST0172,PRD0079,WH01,SM4,20250916,20250919,20251003,20250930,188,188,186.72,37908.32
SO0012313,CUST0095,PRD0058,WH03,SM4,20250904,20250906,20250920,20250927,73,73,80.59,34451.62
SO0012314,CUST0049,PRD0045,WH02,SM4,20251007,20251010,20251024,20251030,183,101,111.87,36148.91
SO0012315,CUST0161,PRD0062,WH01,SM4,20240124,20240126,20240209,20240208,232,232,234.36,76453.28
SO0012316,CUST0038,PRD0047,WH03,SM4,20250514,20250515,20250529,20250527,263,263,264.69,85451.33
SO0012317,CUST0047,PRD0075,WH04,SM1,20251022,20251024,20251029,20251103,160,160,530.72,50708.8
SO0012318,CUST0106,PRD0050,WH03,SM1,20251104,20251106,20251111,20251108,236,236,777.93,40514.12
SO0012319,CUST0172,PRD0054,WH04,SM2,20251121,20251124,20251226,20260106,287,287,264.74,19091.24
SO0012320,CUST0074,PRD0022,WH04,SM3,20241211,20241212,20241221,20241219,157,157,295.29,78726.08
SO0012321,CUST0038,PRD0050,WH04,SM2,20240706,20240709,20240810,20240807,166,166,147.69,28497.22
SO0012322,CUST0103,PRD0058,WH03,SM3,20250907,20250908,20250917,20250914,160,160,293.77,75510.4
SO0012323,CUST0126,PRD0017,WH01,SM3,20240919,20240921,20240930,20240927,216,216,331.16,85626.72
SO0012324,CUST0170,PRD0046,WH03,SM2,20240122,20240124,20240225,20240224,248,248,190.69,35848.4
SO0012325,CUST0142,PRD0051,WH03,SM1,20250807,20250810,20250815,20250812,38,38,187.97,4465.38
SO0012326,CUST0079,PRD0017,WH04,SM4,20250302,20250303,20250317,20250316,94,94,81.1,37263.48
SO0012327,CUST0092,PRD0026,WH04,SM4,20251115,20251118,20251202,20251129,125,125,131.78,67143.75
SO0012328,CUST0044,PRD0018,WH04,SM1,20241221,20241223,20241228,20241226,148,148,475.38,34669.0
SO0012329,CUST0065,PRD0037,WH01,SM4,20250728,20250730,20250813,20250812,8,8,8.5,5457.12
SO0012330,CUST0112,PRD0051,WH05,SM3,20240628,20240701,20240710,20240707,257,257,481.24,30200.07
SO0012331,CUST0083,PRD0062,WH01,SM1,20240223,20240224,20240229,20240311,129,129,603.76,42510.66
SO0012332,CUST0083,PRD0012,WH04,SM3,20250604,20250605,20250614,20250613,134,134,207.59,16656.2
SO0012333,CUST0025,PRD0075,WH06,SM2,20250911,20250912,20251014,20251013,66,58,50.51,18381.94
SO0012334,CUST0150,PRD0005,WH04,SM4,20251002,20251004,20251018,20251017,100,100,110.37,47217.0
SO0012335,CUST0032,PRD0077,WH03,SM4,20250523,20250526,20250609,20250607,272,272,259.41,39777.28
SO0012336,CUST0021,PRD0071,WH03,SM3,20251018,20251019,20251028,20251025,178,178,296.67,94008.92
SO0012337,CUST0159,PRD0041,WH02,SM2,20250516,20250518,20250619,20250617,197,197,142.9,46834.78
SO0012338,CUST0140,PRD0065,WH06,SM2,20240329,20240401,20240503,20240430,224,224,145.58,99158.08
SO0012339,CUST0024,PRD0008,WH01,SM3,20250628,20250701,20250710,20250707,135,135,239.07,74247.3
SO0012340,CUST0026,PRD0045,WH04,SM4,20240421,20240423,20240507,20240504,96,96,94.34,34359.36
SO0012341,CUST0056,PRD0071,WH05,SM2,20240103,20240105,20240206,20240204,42,42,40.16,22181.88
SO0012342,CUST0107,PRD0017,WH01,SM1,20240214,20240216,20240221,20240218,138,138,590.23,54705.96
SO0012343,CUST0162,PRD0007,WH02,SM1,20240110,20240112,20240117,20240120,210,210,1001.78,7320.6
SO0012344,CUST0002,PRD0076,WH04,SM4,20250806,20250807,20250821,20250820,22,22,20.12,13335.96
SO0012345,CUST0054,PRD0063,WH05,SM2,20250527,20250528,20250629,20250627,36,36,35.51,9356.76
SO0012346,CUST0001,PRD0080,WH01,SM1,20241115,20241116,20241121,20241118,205,205,839.76,103932.95
SO0012347,CUST0075,PRD0059,WH06,SM3,20250618,20250621,20250630,20250628,19,19,24.33,5519.12
SO0012348,CUST0060,PRD0046,WH04,SM3,20240323,20240326,20240404,20240407,278,278,376.36,40184.9
SO0012349,CUST0090,PRD0001,WH03,SM3,20251112,20251114,20251123,20251122,143,143,260.65,68847.35
SO0012350,CUST0084,PRD0018,WH01,SM3,20250406,20250409,20250418,20250417,154,154,252.33,36074.5
SO0012351,CUST0121,PRD0012,WH01,SM1,20251019,20251020,20251025,20251024,204,204,769.28,25357.2
