DATE_KEY,FULL_DATE,YEAR,QUARTER,MONTH_NUM,MONTH_NAME,MONTH_YEAR,WEEK_OF_YEAR,DAY_OF_MONTH,DAY_NAME,IS_WEEKEND
20251126,2025-11-26,2025,Q4,11,November,Nov 2025,48,26,Wednesday,False
20251127,2025-11-27,2025,Q4,11,November,Nov 2025,48,27,Thursday,False
20251128,2025-11-28,2025,Q4,11,November,Nov 2025,48,28,Friday,False
20251129,2025-11-29,2025,Q4,11,November,Nov 2025,48,29,Saturday,True
20251130,2025-11-30,2025,Q4,11,November,Nov 2025,48,30,Sunday,True
20251201,2025-12-01,2025,Q4,12,December,Dec 2025,49,1,Monday,False
20251202,2025-12-02,2025,Q4,12,December,Dec 2025,49,2,Tuesday,False
20251203,2025-12-03,2025,Q4,12,December,Dec 2025,49,3,Wednesday,False
20251204,2025-12-04,2025,Q4,12,December,Dec 2025,49,4,Thursday,False
20251205,2025-12-05,2025,Q4,12,December,Dec 2025,49,5,Friday,False
20251206,2025-12-06,2025,Q4,12,December,Dec 2025,49,6,Saturday,True
20251207,2025-12-07,2025,Q4,12,December,Dec 2025,49,7,Sunday,True
20251208,2025-12-08,2025,Q4,12,December,Dec 2025,50,8,Monday,False
20251209,2025-12-09,2025,Q4,12,December,Dec 2025,50,9,Tuesday,False
20251210,2025-12-10,2025,Q4,12,December,Dec 2025,50,10,Wednesday,False
20251211,2025-12-11,2025,Q4,12,December,Dec 2025,50,11,Thursday,False
20251212,2025-12-12,2025,Q4,12,December,Dec 2025,50,12,Friday,False
20251213,2025-12-13,2025,Q4,12,December,Dec 2025,50,13,Saturday,True
20251214,2025-12-14,2025,Q4,12,December,Dec 2025,50,14,Sunday,True
20251215,2025-12-15,2025,Q4,12,December,Dec 2025,51,15,Monday,False
20251216,2025-12-16,2025,Q4,12,December,Dec 2025,51,16,Tuesday,False
20251217,2025-12-17,2025,Q4,12,December,Dec 2025,51,17,Wednesday,False
20251218,2025-12-18,2025,Q4,12,December,Dec 2025,51,18,Thursday,False
20251219,2025-12-19,2025,Q4,12,December,Dec 2025,51,19,Friday,False
20251220,2025-12-20,2025,Q4,12,December,Dec 2025,51,20,Saturday,True
20251221,2025-12-21,2025,Q4,12,December,Dec 2025,51,21,Sunday,True
20251222,2025-12-22,2025,Q4,12,December,Dec 2025,52,22,Monday,False
20251223,2025-12-23,2025,Q4,12,December,Dec 2025,52,23,Tuesday,False
20251224,2025-12-24,2025,Q4,12,December,Dec 2025,52,24,Wednesday,False
20251225,2025-12-25,2025,Q4,12,December,Dec 2025,52,25,Thursday,False
20251226,2025-12-26,2025,Q4,12,December,Dec 2025,52,26,Friday,False
20251227,2025-12-27,2025,Q4,12,December,Dec 2025,52,27,Saturday,True
20251228,2025-12-28,2025,Q4,12,December,Dec 2025,52,28,Sunday,True
20251229,2025-12-29,2025,Q4,12,December,Dec 2025,1,29,Monday,False
20251230,2025-12-30,2025,Q4,12,December,Dec 2025,1,30,Tuesday,False
20251231,2025-12-31,2025,Q4,12,December,Dec 2025,1,31,Wednesday,False
